Date,Open,High,Low,Close,Volume,UpAndDown
 99/01/04,17.95,18.25,17.8,18.15,"3,629",0.3
 99/01/05,18.35,18.85,18.35,18.8,"5,557",0.65
 99/01/06,18.95,19,18.4,18.5,"3,031",-0.3
 99/01/07,18.5,19.1,18.4,18.6,"5,313",0.1
 99/01/08,18.7,19.8,18.65,19.6,"6,358",1
 99/01/11,19.6,20.2,19.4,20.05,"4,718",0.45
 99/01/12,20.15,20.25,19.5,19.9,"3,368",-0.15
 99/01/13,19.6,19.85,19.1,19.1,"2,648",-0.8
 99/01/14,19.1,19.9,19.1,19.6,"3,668",0.5
 99/01/15,19.95,20.15,19.7,19.75,"2,923",0.15
 99/01/18,19.5,19.6,19.3,19.3,"1,710",-0.45
 99/01/19,19.3,19.55,18.8,19,"1,890",-0.3
 99/01/20,19.3,19.7,19.1,19.7,"3,279",0.7
 99/01/21,19.7,20,19.35,19.75,"3,624",0.05
 99/01/22,19.2,19.5,18.85,19.05,"2,904",-0.7
 99/01/25,19.05,19.2,18.2,18.5,"2,126",-0.55
 99/01/26,18.7,18.7,17.45,17.65,"2,680",-0.85
 99/01/27,17.8,18.15,17.55,17.9,"2,322",0.25
 99/01/28,18.1,18.25,17.85,18,897,0.1
 99/01/29,18,18.6,17.55,18.5,"2,685",0.5
 99/02/01,18.55,18.55,18.15,18.25,960,-0.25
 99/02/02,18.5,18.5,17.95,18.25,"1,511",0
 99/02/03,18.35,18.4,18.1,18.2,"1,148",-0.05
 99/02/04,18,18.3,17.7,17.75,"1,566",-0.45
 99/02/05,17.35,17.4,16.6,16.6,"2,559",-1.15
 99/02/06,16.5,16.75,16.3,16.6,"1,590",0
 99/02/08,17,17.25,16.7,17.25,"1,755",0.65
 99/02/09,17.2,17.35,16.9,17.35,"1,276",0.1
 99/02/10,17.4,17.6,17.2,17.3,"1,680",-0.05
 99/02/22,17.55,17.75,17.4,17.7,"1,701",0.4
 99/02/23,18,18.9,17.8,18.9,"3,793",1.2
 99/02/24,18.8,19.1,18.6,18.7,"4,308",-0.2
 99/02/25,18.95,19.2,18.65,19.1,"3,103",0.4
 99/02/26,19,19.2,18.8,19.2,"2,157",0.1
 99/03/01,19.2,19.35,18.9,19,"1,824",-0.2
 99/03/02,19,19.15,18.6,18.65,"1,661",-0.35
 99/03/03,18.8,19.05,18.65,19.05,"1,356",0.4
 99/03/04,19.15,19.65,18.85,19.15,"3,842",0.1
 99/03/05,19.5,19.7,19.2,19.6,"3,143",0.45
 99/03/08,19.8,19.95,19.5,19.95,"2,430",0.35
 99/03/09,19.95,20,19.7,19.95,"1,690",0
 99/03/10,19.95,20,19.7,19.95,"1,255",0
 99/03/11,19.95,20,19.8,19.85,"1,131",-0.1
 99/03/12,19.95,20,19.6,19.85,930,0
 99/03/15,19.85,19.9,19.7,19.75,"1,146",-0.1
 99/03/16,19.85,19.9,19.5,19.9,"1,214",0.15
 99/03/17,19.95,20,19.85,20,"1,674",0.1
 99/03/18,20,20.3,19.95,20.1,"2,308",0.1
 99/03/19,20.05,20.2,19.9,20,"1,069",-0.1
 99/03/22,19.95,19.95,19.35,19.5,"1,138",-0.5
 99/03/23,19.3,19.5,18.7,18.8,"2,032",-0.7
 99/03/24,19,19.25,18.75,19.2,"1,304",0.4
 99/03/25,19.3,19.3,19,19.15,"1,499",-0.05
 99/03/26,19.05,19.3,18.9,19.1,"1,223",-0.05
 99/03/29,19.2,19.4,18.95,19,"1,449",-0.1
 99/03/30,19.1,19.2,18.7,18.85,"1,780",-0.15
 99/03/31,18.8,19.05,18.55,18.7,"3,000",-0.15
 99/04/01,18.7,18.9,18.6,18.8,"2,938",0.1
 99/04/02,18.95,19.35,18.9,19.25,"2,966",0.45
 99/04/06,19.35,19.65,19.25,19.5,"2,616",0.25
 99/04/07,19.5,19.5,19.2,19.5,"1,510",0
 99/04/08,19.4,19.5,19.15,19.2,865,-0.3
 99/04/09,19.3,19.4,19.1,19.2,938,0
 99/04/12,19.2,19.45,19.15,19.45,"1,455",0.25
 99/04/13,19.45,19.45,18.9,18.9,"2,074",-0.55
 99/04/14,19.1,19.1,18.75,18.8,"1,744",-0.1
 99/04/15,18.8,20.05,18.8,20,"4,001",1.2
 99/04/16,20,20,19.55,19.65,"2,307",-0.35
 99/04/19,19.6,19.75,19.3,19.45,"2,266",-0.2
 99/04/20,19.55,19.6,19.3,19.3,"2,184",-0.15
 99/04/21,19.3,19.55,19.2,19.4,"1,626",0.1
 99/04/22,19.3,19.35,19.05,19.25,"1,172",-0.15
 99/04/23,19.4,19.4,18.95,19.05,"1,878",-0.2
 99/04/26,19.05,19.35,19.05,19.3,"2,885",0.25
 99/04/27,19.3,19.3,19,19.2,"1,518",-0.1
 99/04/28,18.85,19,18.7,18.95,"2,026",-0.25
 99/04/29,19,19,18.75,18.85,"1,864",-0.1
 99/04/30,18.9,20.15,18.9,20.15,"7,476",1.3
 99/05/03,20.15,20.2,19.8,20.05,"2,918",-0.1
 99/05/04,20.05,20.05,19.5,19.65,"1,864",-0.4
 99/05/05,19.15,19.25,18.5,18.95,"3,137",-0.7
 99/05/06,18.8,18.9,18.35,18.7,"3,594",-0.25
 99/05/07,18.1,19.2,18.1,19.1,"3,873",0.4
 99/05/10,19.1,19.1,18.7,19,"2,159",-0.1
 99/05/11,19.1,19.15,18.45,18.45,"3,228",-0.55
 99/05/12,18.45,19.1,18.45,18.85,"3,009",0.4
 99/05/13,18.95,20.05,18.85,19.75,"4,485",0.9
 99/05/14,19.55,19.95,19.5,19.8,"1,786",0.05
 99/05/17,19.5,19.55,18.85,18.9,"2,037",-0.9
 99/05/18,18.95,19.2,18.3,18.75,"3,339",-0.15
 99/05/19,18.65,19,18.5,18.75,"2,168",0
 99/05/20,18.85,18.85,18.3,18.35,"2,007",-0.4
 99/05/21,17.9,18.25,17.4,18.25,"2,899",-0.1
 99/05/24,18.25,18.25,17.8,18.05,"1,526",-0.2
 99/05/25,17.8,18,17.3,17.8,"2,054",-0.25
 99/05/26,18.1,18.8,17.7,18.8,"3,012",1
 99/05/27,18.8,19.1,18.35,18.5,"1,858",-0.3
 99/05/28,18.6,18.75,18,18.35,"4,405",-0.15
 99/05/31,18.35,18.5,18.15,18.25,"2,297",-0.1
 99/06/01,18.15,18.25,17.8,18.15,"1,774",-0.1
 99/06/02,18.15,18.4,17.5,17.8,"2,202",-0.35
 99/06/03,18.15,18.25,18.1,18.15,"1,438",0.35
 99/06/04,18.3,18.3,17.9,17.95,"1,668",-0.2
 99/06/07,17.45,17.6,17.3,17.5,"1,932",-0.45
 99/06/08,17.65,17.9,17.55,17.75,"1,104",0.25
 99/06/09,18,18,17.3,17.4,"2,637",-0.35
 99/06/10,17.65,18,17.5,17.95,"1,038",0.55
 99/06/11,18.15,18.6,18.1,18.55,"1,786",0.6
 99/06/14,18.6,18.65,18.4,18.55,"1,145",0
 99/06/15,18.45,19.4,18.45,19.3,"3,318",0.75
 99/06/17,19.3,19.4,19.05,19.35,"3,114",0.05
 99/06/18,19.4,19.45,18.95,19.1,"1,788",-0.25
 99/06/21,19.25,20.4,19.25,20.15,"6,748",1.05
 99/06/22,20.15,21.55,19.9,21.1,"11,107",0.95
 99/06/23,20.8,21.4,20.8,20.9,"5,877",-0.2
 99/06/24,20.9,20.9,20.7,20.8,"2,357",-0.1
 99/06/25,20.6,20.9,19.9,20,"6,799",-0.8
 99/06/28,20,21.15,20,21,"7,894",1
 99/06/29,21.05,21.1,20.25,20.45,"3,755",-0.55
 99/06/30,20.3,20.5,20,20.45,"3,892",0
 99/07/01,20.7,21.85,20.5,21.85,"8,129",1.4
 99/07/02,21.95,22.45,21.8,22,"8,243",0.15
 99/07/05,22,22.35,21.8,22,"2,878",0
 99/07/06,22,23.4,22,22.8,"8,765",0.8
 99/07/07,23,24.35,22.55,23.4,"7,887",0.6
 99/07/08,23.7,23.85,22.8,22.9,"5,108",-0.5
 99/07/09,23.35,23.55,22.55,22.7,"3,910",-0.2
 99/07/12,22.55,22.55,21.95,22.2,"4,492",-0.5
 99/07/13,22.3,22.85,22.15,22.45,"2,772",0.25
 99/07/14,22.8,23.6,22.6,23.25,"5,235",0.8
 99/07/15,23.2,23.75,23.1,23.3,"3,316",0.05
 99/07/16,23.4,23.75,22.7,22.75,"2,653",-0.55
 99/07/19,22.75,23.45,22.7,22.8,"2,621",0.05
 99/07/20,22.85,22.9,22.2,22.3,"2,756",-0.5
 99/07/21,22.4,23.8,22.25,23.35,"4,952",1.05
 99/07/22,23.4,24.2,23.35,23.65,"6,592",0.3
 99/07/23,23.9,24.5,23.65,24,"5,721",0.35
 99/07/26,24,24.35,24,24.05,"2,823",0.05
 99/07/27,24.05,24.1,23.5,23.5,"3,500",-0.55
 99/07/28,23.35,23.7,23.35,23.6,"2,236",0.1
 99/07/29,23.6,23.75,23.25,23.7,"1,720",0.1
 99/07/30,23.6,23.85,23.5,23.8,"2,340",0.1
 99/08/02,23.8,24.2,23.7,23.7,"2,932",-0.1
 99/08/03,23.85,24.05,23.5,23.65,"2,640",-0.05
 99/08/04,23.65,24.25,23.65,24.2,"3,136",0.55
 99/08/05,24.2,24.8,23.85,24,"4,161",-0.2
 99/08/06,24,24.45,24,24.15,"2,251",0.15
 99/08/09,24.15,24.6,24.1,24.6,"2,505",0.45
 99/08/10,24.8,25.65,24.7,24.9,"5,829",0.3
 99/08/11,25,26.6,25,25.4,"8,139",0.5
 99/08/12,25,25.1,23.65,24.2,"6,106",-1.2
 99/08/13,24.15,24.5,24,24.3,"4,511",0.1
 99/08/16,24,25,24,24.75,"3,919",0.45
 99/08/17,26,26.2,24.2,24.2,"7,571",-0.55
 99/08/18,24.2,24.4,22.6,22.9,"9,003",-1.3
 99/08/19,22.9,23.2,22.55,22.8,"5,801",-0.1
 99/08/20,22.85,23.45,22.85,23.15,"6,207",0.35
 99/08/23,23.3,23.55,22.85,23,"5,047",-0.15
 99/08/24,23,23.15,22.85,23.05,"2,504",0.05
 99/08/25,22.9,22.9,21.5,21.8,"6,059",-1.25
 99/08/26,21.8,22.35,21.45,21.85,"3,853",0.05
 99/08/27,21.7,22.15,21.7,22,"2,815",0.15
 99/08/30,22,22.15,21.2,21.8,"3,640",-0.2
 99/08/31,22.1,22.2,20.9,21.25,"4,406",-0.55
 99/09/01,21.5,22.7,21.4,22.45,"3,905",1.2
 99/09/02,23,23.2,22.55,22.6,"4,927",0.15
 99/09/03,23.5,23.5,22.15,22.4,"4,861",-0.2
 99/09/06,22.4,22.55,21.9,22.05,"3,427",-0.35
 99/09/07,22.25,22.25,21.65,21.9,"3,809",-0.15
 99/09/08,21.95,22.1,21.2,21.5,"3,767",-0.4
 99/09/09,21.2,21.45,20.25,20.55,"6,743",-0.95
 99/09/10,20.8,21.05,20.6,20.9,"3,213",0.35
 99/09/13,21.1,21.8,20.9,21.7,"4,544",0.8
 99/09/14,21.7,22,21.45,21.5,"3,644",-0.2
 99/09/15,21.6,21.8,21.4,21.8,"2,876",0.3
 99/09/16,21.8,21.95,21.5,21.85,"3,292",0.05
 99/09/17,21.95,22.95,21.9,22.65,"6,724",0.8
 99/09/20,22.7,23.1,22.45,22.5,"4,358",-0.15
 99/09/21,22.6,22.85,21.5,22.15,"4,831",-0.35
 99/09/23,22,22,21.6,21.8,"3,686",-0.35
 99/09/24,21.7,22.05,21.35,21.55,"3,764",-0.25
 99/09/27,21.85,22,21.65,21.75,"1,685",0.2
 99/09/28,21.8,22.05,21.6,21.9,"2,424",0.15
 99/09/29,22.2,22.5,22.05,22.2,"3,026",0.3
 99/09/30,22.4,22.45,22,22.1,"2,251",-0.1
 99/10/01,22,22.3,21.85,21.95,"1,518",-0.15
 99/10/04,21.95,22.35,21.95,22.15,"1,998",0.2
 99/10/05,22.3,23.1,22.3,23,"7,941",0.85
 99/10/06,23.3,23.8,23,23.35,"7,328",0.35
 99/10/07,23.45,23.65,22.9,23,"4,477",-0.35
 99/10/08,23.3,23.3,22.3,22.5,"3,930",-0.5
 99/10/11,22.5,22.95,22.3,22.3,"2,640",-0.2
 99/10/12,22.5,22.5,22.2,22.4,"1,980",0.1
 99/10/13,22.4,22.5,21.8,22.35,"2,502",-0.05
 99/10/14,22.5,23,22.4,22.5,"2,503",0.15
 99/10/15,22.65,22.7,22.4,22.6,"1,463",0.1
 99/10/18,22.5,22.6,22.2,22.3,"1,712",-0.3
 99/10/19,22.4,22.5,22.25,22.3,"1,370",0
 99/10/20,22.2,22.8,22.1,22.7,"1,648",0.4
 99/10/21,22.75,23.45,22.65,23.3,"4,056",0.6
 99/10/22,23.35,23.75,23.2,23.4,"6,222",0.1
 99/10/25,23.6,24.9,23.6,24.8,"7,800",1.4
 99/10/26,25.1,25.4,24.75,24.75,"10,476",-0.05
 99/10/27,25.2,25.75,24.8,25.45,"11,283",0.7
 99/10/28,25.95,26.35,25.7,25.95,"10,820",0.5
 99/10/29,26.15,26.35,25.5,25.5,"5,810",-0.45
 99/11/01,25.9,26.25,25.7,26.2,"6,590",0.7
 99/11/02,26.1,26.55,25.8,25.8,"8,142",-0.4
 99/11/03,26.15,26.25,25.55,25.8,"5,670",0
 99/11/04,26,26.1,25.75,25.9,"3,624",0.1
 99/11/05,26.2,26.3,25,25.1,"6,598",-0.8
 99/11/08,25.3,25.4,24.8,25.2,"2,845",0.1
 99/11/09,25.3,25.65,25.1,25.2,"2,616",0
 99/11/10,25.35,25.35,23.95,24.15,"7,801",-1.05
 99/11/11,24.05,24.2,23.8,24.2,"3,395",0.05
 99/11/12,24.1,24.25,23.75,23.75,"2,664",-0.45
 99/11/15,23.55,24,23.5,23.75,"2,463",0
 99/11/16,23.7,23.85,22.9,23.25,"4,862",-0.5
 99/11/17,23.05,23.4,22.85,23.05,"4,198",-0.2
 99/11/18,23.25,24.65,23.2,24.65,"9,221",1.6
 99/11/19,25,25.75,24.8,24.85,"10,871",0.2
 99/11/22,25.05,26.55,24.95,26.15,"14,991",1.3
 99/11/23,26.45,27.1,26.3,26.6,"15,040",0.45
 99/11/24,26.3,27.2,26.3,26.4,"10,069",-0.2
 99/11/25,26.7,26.8,26.15,26.3,"5,681",-0.1
 99/11/26,26,26,25.15,25.35,"7,589",-0.95
 99/11/29,25.65,25.9,25.2,25.5,"7,366",0.15
 99/11/30,25.55,25.95,25.4,25.65,"5,801",0.15
 99/12/01,25.7,25.9,25.4,25.6,"4,484",-0.05
 99/12/02,25.8,26.5,25.6,26.05,"8,029",0.45
 99/12/03,26.1,26.35,25.45,25.5,"4,781",-0.55
 99/12/06,25.5,25.85,25.25,25.8,"4,284",0.3
 99/12/07,25.9,25.9,25.5,25.7,"2,665",-0.1
 99/12/08,25.85,26,25.45,25.5,"4,543",-0.2
 99/12/09,25.75,26,25.55,25.85,"3,893",0.35
 99/12/10,25.7,26.45,25.55,26.1,"6,082",0.25
 99/12/13,26.4,26.65,26.25,26.4,"5,226",0.3
 99/12/14,26.65,26.9,26.15,26.55,"4,826",0.15
 99/12/15,26.8,26.8,26.3,26.45,"3,751",-0.1
 99/12/16,26.7,27.2,26.5,27,"6,183",0.55
 99/12/17,27.25,27.4,26.95,26.95,"4,430",-0.05
 99/12/20,26.95,27.1,26.5,26.65,"3,784",-0.3
 99/12/21,26.95,28,26.7,27.95,"7,527",1.3
 99/12/22,27.95,29.5,27.8,29,"10,603",1.05
 99/12/23,29.2,29.5,28.6,28.7,"5,379",-0.3
 99/12/24,28.6,29.05,28.55,28.65,"3,369",-0.05
 99/12/27,28.6,28.8,28.1,28.55,"3,356",-0.1
 99/12/28,28.7,29,28.4,28.45,"2,674",-0.1
 99/12/29,28.7,30.05,28.7,30,"9,854",1.55
 99/12/30,30.4,31.8,30.05,30.8,"12,273",0.8
 99/12/31,31,31.5,30.2,30.3,"5,057",-0.5
100/01/03,30.3,31.5,30.15,30.95,"8,862",0.65
100/01/04,31.1,31.4,30.5,30.5,"5,687",-0.45
100/01/05,30.5,30.55,29.1,29.1,"6,577",-1.4
100/01/06,29.3,30,28.9,29.95,"5,358",0.85
100/01/07,29.9,30.1,29.2,29.4,"3,915",-0.55
100/01/10,29.4,30.15,29.25,30.15,"3,835",0.75
100/01/11,30,30.45,29.8,30.25,"3,772",0.1
100/01/12,30.4,30.45,29.8,30.35,"3,377",0.1
100/01/13,30.6,31.2,30.1,31.2,"7,251",0.85
100/01/14,31.2,31.4,29.85,29.9,"8,134",-1.3
100/01/17,29.9,29.9,28.2,28.6,"7,332",-1.3
100/01/18,28.25,29.7,28.1,29.55,"5,706",0.95
100/01/19,29.4,29.7,29,29.7,"3,259",0.15
100/01/20,29.55,29.6,29.2,29.45,"2,024",-0.25
100/01/21,29.1,29.2,28.75,28.9,"2,607",-0.55
100/01/24,28.9,29.15,28.5,28.55,"3,085",-0.35
100/01/25,28.55,29.8,28.2,29.8,"5,054",1.25
100/01/26,29.8,30.3,29.65,30,"6,418",0.2
100/01/27,30.2,30.6,30,30.5,"4,116",0.5
100/01/28,30.6,31,30.25,30.5,"4,011",0
100/02/08,30.8,30.8,29.85,29.9,"3,110",-0.6
100/02/09,30,30.5,29.9,30.2,"2,955",0.3
100/02/10,30.2,30.4,29.5,29.65,"2,552",-0.55
100/02/11,28.7,29.05,28,28.1,"5,277",-1.55
100/02/14,28.3,29.8,28.1,29.6,"4,069",1.5
100/02/15,29.5,29.55,28.8,28.85,"2,750",-0.75
100/02/16,29,29.25,28.2,28.25,"3,555",-0.6
100/02/17,28.3,28.5,27,27.2,"5,916",-1.05
100/02/18,27.2,28.25,27.2,27.8,"4,558",0.6
100/02/21,27.85,28.4,27.8,27.85,"3,170",0.05
100/02/22,26.3,27.05,26.15,26.45,"4,418",-1.4
100/02/23,26.2,26.75,25.55,25.65,"4,007",-0.8
100/02/24,25.65,26.2,25.65,25.75,"3,440",0.1
100/02/25,25.9,26.2,25,26.2,"4,095",0.45
100/03/01,26.45,27.5,26.25,27.4,"4,145",1.2
100/03/02,27,27.85,26.95,27.3,"4,948",-0.1
100/03/03,27.3,27.5,26.8,27.05,"2,479",-0.25
100/03/04,27.5,27.7,26.8,26.8,"2,362",-0.25
100/03/07,26.5,26.55,25.35,25.5,"5,311",-1.3
100/03/08,25.5,25.7,24.75,24.8,"6,501",-0.7
100/03/09,25.3,25.6,24.9,25,"6,430",0.2
100/03/10,25,25.15,24.7,24.7,"3,744",-0.3
100/03/11,24.5,25.2,24.5,25,"4,001",0.3
100/03/14,24.9,25.1,23.8,24.15,"3,699",-0.85
100/03/15,24.15,24.3,22.5,22.85,"5,981",-1.3
100/03/16,23.3,23.4,22.85,23.1,"3,545",0.25
100/03/17,22.6,23.75,22.1,23.6,"3,257",0.5
100/03/18,23.6,24.2,23.3,23.95,"4,518",0.35
100/03/21,23.85,24.3,23.45,24.2,"1,990",0.25
100/03/22,24.3,24.85,24.2,24.6,"3,334",0.4
100/03/23,25.15,25.2,24.35,24.55,"5,032",-0.05
100/03/24,24.6,24.9,24.55,24.9,"2,483",0.35
100/03/25,24.9,24.9,24.6,24.7,"2,476",-0.2
100/03/28,24.7,24.8,24.4,24.45,"1,725",-0.25
100/03/29,24.45,24.75,24.25,24.75,"1,588",0.3
100/03/30,24.75,25.1,24.65,24.8,"2,053",0.05
100/03/31,24.95,25,24.25,24.45,"1,963",-0.35
100/04/01,24.45,24.7,24.35,24.7,"1,399",0.25
100/04/06,24.9,24.9,24.3,24.4,"4,222",-0.3
100/04/07,24.4,26.1,24.4,25.85,"7,104",1.45
100/04/08,25.8,26.1,25.5,25.7,"4,387",-0.15
100/04/11,25.7,25.7,24.8,25.1,"4,734",-0.6
100/04/12,25,25.3,24.8,24.8,"3,682",-0.3
100/04/13,25,25.75,25,25.65,"6,300",0.85
100/04/14,25.8,26.15,25.75,25.9,"5,020",0.25
100/04/15,26,26,25.15,25.2,"3,127",-0.7
100/04/18,25.2,25.35,24.9,25.35,"2,216",0.15
100/04/19,25.3,25.3,25,25.1,"1,645",-0.25
100/04/20,25.5,25.65,25.25,25.45,"2,432",0.35
100/04/21,25.8,26,25.6,25.95,"3,124",0.5
100/04/22,26,26.7,25.8,26.35,"5,166",0.4
100/04/25,26.8,28.15,26.7,28.15,"8,365",1.8
100/04/26,28.15,28.25,27.75,27.8,"6,995",-0.35
100/04/27,28,28.25,27.35,27.35,"4,869",-0.45
100/04/28,27.6,27.6,26.8,26.9,"4,380",-0.45
100/04/29,26.9,27.4,26.4,26.5,"4,859",-0.4
100/05/03,26.5,26.9,26.3,26.55,"3,444",0.05
100/05/04,26.85,27.85,26.75,27.35,"6,243",0.8
100/05/05,27.5,27.9,27.15,27.55,"3,733",0.2
100/05/06,28.1,28.8,27.8,27.9,"7,622",0.35
100/05/09,28.4,29,28.2,28.25,"5,475",0.35
100/05/10,28,28.2,27.7,27.9,"2,622",-0.35
100/05/11,28,28.2,27.2,27.2,"3,493",-0.7
100/05/12,27.5,27.7,27.1,27.4,"5,171",0.2
100/05/13,27.65,27.85,26.7,26.9,"5,629",-0.5
100/05/16,27,27.2,26.55,26.6,"2,894",-0.3
100/05/17,26.8,27,26.5,26.95,"2,898",0.35
100/05/18,27,27.15,26.7,27.15,"2,663",0.2
100/05/19,26.7,26.75,25.9,25.95,"6,874",-1.2
100/05/20,26.3,26.3,24.95,25.5,"5,290",-0.45
100/05/23,25.2,25.7,25.05,25.35,"3,210",-0.15
100/05/24,25.35,25.75,25.25,25.75,"2,348",0.4
100/05/25,25.75,25.75,25,25.3,"3,413",-0.45
100/05/26,25.5,25.8,25.35,25.4,"2,728",0.1
100/05/27,25.6,25.9,25.5,25.8,"2,774",0.4
100/05/30,25.8,26.3,25.65,26.3,"2,297",0.5
100/05/31,26.5,26.75,26.4,26.75,"3,025",0.45
100/06/01,26.7,26.95,26.35,26.35,"2,590",-0.4
100/06/02,26,26.1,25.35,25.6,"6,097",-0.75
100/06/03,25.65,25.65,25.05,25.3,"5,232",-0.3
100/06/07,25.1,25.45,24.95,25.25,"3,073",-0.05
100/06/08,25,25.45,25,25.05,"3,056",-0.2
100/06/09,25.1,25.25,25,25.1,"1,883",0.05
100/06/10,25.25,25.3,25,25.1,"2,139",0
100/06/13,25,25.2,24,24.15,"5,096",-0.95
100/06/14,24.3,24.4,23.8,24.1,"3,886",-0.05
100/06/15,24.1,24.1,23,23.3,"7,184",-0.8
100/06/16,23,23.1,22.55,22.6,"5,271",-0.7
100/06/17,22.7,22.95,22.55,22.9,"3,325",0.3
100/06/20,23,23.4,22.7,22.7,"4,480",-0.2
100/06/21,23,23.1,22.7,23,"2,276",0.3
100/06/22,23.3,23.3,22.7,22.75,"2,911",-0.25
100/06/23,22.7,22.85,22.2,22.25,"4,144",-0.5
100/06/24,22.5,22.8,22.45,22.6,"3,812",0.35
100/06/27,22.5,22.65,22.4,22.55,"3,077",-0.05
100/06/28,22.85,23.1,22.65,22.85,"3,549",0.3
100/06/29,23.05,23.15,22.8,22.9,"2,373",0.05
100/06/30,23,23.15,22.75,23.1,"2,472",0.2
100/07/01,23.2,23.45,23.1,23.2,"1,946",0.1
100/07/04,23.3,23.3,22.75,22.9,"3,583",-0.3
100/07/05,22.8,22.95,22.5,22.5,"2,632",-0.4
100/07/06,22.5,22.75,22.1,22.25,"4,115",-0.25
100/07/07,22.25,22.7,22.2,22.45,"2,827",0.2
100/07/08,22.5,23.05,22.5,22.6,"3,950",0.15
100/07/11,22.75,23.05,22.5,22.9,"2,107",0.3
100/07/12,22.7,22.75,22.2,22.3,"3,213",-0.6
100/07/13,22.45,22.65,21.8,22.25,"3,487",-0.05
100/07/14,22.25,22.3,20.7,20.9,"6,208",-1.35
100/07/15,20.9,21.7,20.85,21.25,"6,537",0.35
100/07/18,21.25,21.6,21.1,21.2,"2,649",-0.05
100/07/19,21.1,21.25,20.3,20.7,"4,823",-0.5
100/07/20,20.85,21,20.7,20.95,"3,239",0.25
100/07/21,20.95,21.1,20.7,21,"2,079",0.05
100/07/22,21,21.05,20.6,20.8,"3,707",-0.2
100/07/25,20.8,21,20.65,20.9,"1,721",0.1
100/07/26,21.1,21.1,20.75,20.75,"2,000",-0.15
100/07/27,20.75,20.95,20.7,20.7,"2,569",-0.05
100/07/28,20.55,20.7,20.15,20.2,"4,904",-0.5
100/07/29,20,20.2,19.75,19.75,"4,492",-0.45
100/08/01,19.8,20.05,19.75,19.85,"2,688",0.1
100/08/02,19.85,19.95,19.8,19.8,"1,668",-0.05
100/08/03,19.5,19.65,19.4,19.4,"2,547",-0.4
100/08/04,19.3,19.7,19.3,19.3,"2,468",-0.1
100/08/05,18.25,18.7,17.95,17.95,"5,648",-1.35
100/08/08,17.8,17.95,16.7,16.7,"5,680",-1.25
100/08/09,15.65,17.75,15.65,17.45,"5,787",0.75
100/08/10,18,18.25,17.65,18.05,"6,150",0.6
100/08/11,17.3,17.55,17.15,17.4,"4,753",-0.65
100/08/12,17.8,17.95,17.5,17.5,"3,318",0.1
100/08/15,17.95,18.25,17.75,18.2,"2,737",0.7
100/08/16,18.5,18.5,18.05,18.3,"3,129",0.1
100/08/17,18.35,18.9,18.35,18.6,"4,297",0.3
100/08/18,18.5,18.5,18,18.15,"3,955",-0.45
100/08/19,17.5,17.85,17.5,17.65,"2,691",-0.5
100/08/22,17.7,18.4,17.7,18.05,"2,660",0.4
100/08/23,18.2,19.05,18.2,18.8,"4,981",0.75
100/08/24,19,19.05,18.15,18.4,"4,490",-0.4
100/08/25,18.9,18.9,18.45,18.45,"2,754",0.05
100/08/26,18.55,18.75,18.4,18.6,"2,486",0.15
100/08/29,18.65,18.7,18.25,18.7,"2,217",0.1
100/08/30,18.8,18.8,18.5,18.55,"3,578",-0.15
100/08/31,18.5,18.6,18.25,18.6,"4,905",0.05
100/09/01,16.3,16.65,16.3,16.35,"6,035",0
100/09/02,16.35,16.5,16.25,16.35,"3,318",0
100/09/05,16.1,16.1,15.85,15.9,"3,028",-0.45
100/09/06,15.6,15.65,15.35,15.4,"3,141",-0.5
100/09/07,15.5,15.85,15.45,15.75,"1,820",0.35
100/09/08,15.8,16.05,15.7,15.75,"1,806",0
100/09/09,15.9,16.1,15.8,15.85,"1,747",0.1
100/09/13,15.65,15.8,15.5,15.5,"1,652",-0.35
100/09/14,15.5,15.75,14.85,14.9,"3,544",-0.6
100/09/15,15.2,15.6,15.1,15.35,"2,355",0.45
100/09/16,15.6,15.75,15.5,15.65,"1,916",0.3
100/09/19,15.65,15.75,15.4,15.45,"1,077",-0.2
100/09/20,15.45,15.6,15.15,15.25,"1,532",-0.2
100/09/21,15.4,15.8,15.3,15.6,"2,278",0.35
100/09/22,15.4,15.4,15,15.05,"2,988",-0.55
100/09/23,14.5,14.9,14.35,14.6,"3,352",-0.45
100/09/26,14.8,14.95,14.6,14.65,"2,621",0.05
100/09/27,15,15.65,15,15.65,"3,654",1
100/09/28,15.95,15.95,15.5,15.55,"1,641",-0.1
100/09/29,15.5,15.85,15.2,15.7,"2,339",0.15
100/09/30,15.8,16,15.3,15.6,"2,980",-0.1
100/10/03,15.4,15.5,15,15,"3,297",-0.6
100/10/04,14.9,15.15,14.8,15.05,"2,260",0.05
100/10/05,15.05,15.15,14.45,14.75,"2,179",-0.3
100/10/06,15,15.15,14.95,15,"1,973",0.25
100/10/07,15.1,15.4,15.1,15.2,"1,597",0.2
100/10/11,15.65,15.9,15.5,15.8,"2,605",0.6
100/10/12,15.8,15.8,15.55,15.65,"1,356",-0.15
100/10/13,15.8,16.7,15.75,16.7,"6,319",1.05
100/10/14,16.85,17.1,16.7,16.7,"7,414",0
100/10/17,17,17.25,16.9,17.05,"3,689",0.35
100/10/18,16.75,17.1,16.7,17.1,"2,985",0.05
100/10/19,17.2,17.25,17,17.15,"1,846",0.05
100/10/20,17.05,17.15,16.8,16.8,"1,638",-0.35
